id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
851519,09012621111001761000000000U6,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,DZEMUL,CALLE,KANTUNIL,CALLE,KOPOMA,CALLE,FERROCARRIL DE CUERNAVACA,0.0,SN,,,,,COLONIA,PEDREGAL DE SAN NICOLAS CUARTA SECCION,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1299,8,,,,Fijo,19.27683478,-99.23493727,2010-07
11735784,09012621111005411000000000U4,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,,TORRE II,PISO 1,102.0,,COLONIA,TORIELLO GUERRA,"HOSPITAL, CENTRO MEDICO O CLINICA",MÉDICA SUR,625,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,5556062073.0,,,Fijo,19.29617416,-99.16118248,2025-04
9542569,09012621111005311000000000U6,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLE,PIPILA,CALLE,JOSE MARIA MORELOS,CALLE,IGNACIO ALDAMA,7.0,MZ 3 LT 7,,,,,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500.0,9,Ciudad de México,12,Tlalpan,27,San Miguel Topilejo                                                                                           ,1797,45,5581217783.0,,,Fijo,19.19123727,-99.14658845,2024-11
11615940,09012621111005181000000000U3,CONSULTORIO MEDICO SUSY,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BOSQUES,CALLE,CERRO DEL COFRE,CALLE,CERRO DE LAS PALOMAS,CALLE,RANCHO VIEJO,0.0,SN,,,,,COLONIA,BOSQUES DEL PEDREGAL,,,,14738.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2210,24,5575506458.0,,,Fijo,19.27020511,-99.23743476,2024-11
912689,09012621111002841000000000U5,CONSULTORIO MEDICO. DRA. HERNANDEZ,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,SAN FERNANDO,CALLE,CRUZ BLANCA,CALLE,IGNACIO ZARAGOZA,CALLE,NUEVA,80.0,,,,0.0,,COLONIA,TLALPAN CENTRO,,,,14000.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,375,15,5513702038.0,DRA_ITZIAHDZ@HOTMAIL.COM,,Fijo,19.29517712,-99.18040169,2014-12
7729663,09012621113005511000000000U7,CONSULTORIO PEDRIATICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,CALLE,TEZOQUIPA,CALLE,MICHOACAN,CALLE,NIÑO JESUS,5018.0,,,,,,COLONIA,LA JOYA,,,,14090.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,102A,2,,,,Fijo,19.28108365,-99.16543324,2019-11
7594591,09012621111004761000000000U3,CONSULTORIO SAYAKHI,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,ENSEÑANZA,CALLE,AZUCENA,CALLE,5 DE MAYO,CALLE,CALLE DEL ROSAL,24.0,,,,,,PUEBLO,SAN PEDRO MARTIR,,,,14650.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1176,6,,,,Fijo,19.26520433,-99.16792343,2019-11
10703188,09012621111005121000000000U9,COSSULTORO LA BUENA SALUD,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,IZAMAL,CALLE,ACANCEH,CALLE,TIZIMIN,CALLE,AKIL,0.0,SN,,,,,COLONIA,LOMAS DE PADIERNA,,,,14240.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,642,7,,,,Fijo,19.29022661,-99.22292525,2024-11
935489,09012621111003831000000000U5,DIABETIC CENTER,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,ANDADOR,5,ANDADOR,NINGUNO,CALZADA,ACOXPA,ANDADOR,3,23.0,,,,4.0,,CONJUNTO HABITACIONAL,NARCISO MENDOZA,,,,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,572,9,,,WWW.DIABETICCENTER.COM,Fijo,19.29337303,-99.12907218,2014-12
851820,09012621211005391010000000U6,DISPENSARIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,HOJARASCA,CALLE,EJIDAL,CALLE,PARAJE (R. T.C.),CALLE,HOJARASCA,7.0,MZ 12 LT 7,,,,,COLONIA,LOMAS CUILOTEPEC,,,,14730.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2047,34,2461588384.0,,,Fijo,19.27151834,-99.23308427,2010-07
11495698,09012621115000231000000000U2,ENDOCRINOLOGIA,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,AVENIDA,DIVISION DEL NORTE,CALLE,JOSE J. LUGO,CALZADA,CALZADA DEL HUESO,CALLE,DOCTOR ATL,4.0,,MEDI HEALTH,PLANTA BAJA,4.0,,COLONIA,BELISARIO DOMIGUEZ,"HOSPITAL, CENTRO MEDICO O CLINICA",MEDI HEALTH,4,14310.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,197,10,5556773302.0,,,Fijo,19.3070483,-99.1325118,2024-11
7805038,09012931410000601000000000U6,ERUM BASE SUR,GOBIERNO DE LA CIUDAD DE MEXICO ALCALDIA TLALPAN ,621112,Consultorios de medicina general del sector público,51 a 100 personas,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,CALZADA,ACOXPA,CALLE,CALZADA DE LOS TENORIOS,CALLE,CALLE DE LA HACIENDA,0.0,SN,,,,,COLONIA,COAPA SUPER 1,,,,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,591,11,,,,Fijo,19.28942739,-99.1154072,2019-11
861623,09012621111001611000000000U3,ESPECIALIDADES MEDICAS MIRAMONTES,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,EJE VIAL,2 ORIENTE AVENIDA CANAL DE MIRAMONTES,CALLE,MONZA,CALLE,SAN REMO,CALLE,CARRARA,3195.0,,,,0.0,,COLONIA,ACOXPA,,,,14300.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,248,8,,,,Fijo,19.29969423,-99.12510247,2010-07
11358354,09012621111005071000000000U6,FARMACIA FARMACURA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,CRUZ BLANCA,AUTOPISTA,MEXICO-CUERNAVACA,CALLE,CERRADA CRUZ BLANCA,CALLE,JOSE MARIA MORELOS,20.0,,,,0.0,,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500.0,9,Ciudad de México,12,Tlalpan,27,San Miguel Topilejo                                                                                           ,2028,7,,,,Fijo,19.20037176,-99.14425458,2024-11
10938822,09012621111005152000000000U4,FARMACIA GENERICOS,,621111,Consultorios de medicina general del sector privado,6 a 10 personas,CALLE,AVENIDA HUERTA,CALLE,CERRADA DE LA HUERTA,CALLE,CALLE DE LA HACIENDA,CALLE,EL MOLINO,19.0,,,,,,RESIDENCIAL,VILLA COAPA,,,,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,731,5,,,,Fijo,19.28866433,-99.1220728,2024-11
851588,09012621111003791000000000U1,FARMACIA PEDREGAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,KAUA,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,DZEMUL,CALLE,DZILAM,17.0,MZ 197 LT 17,,,0.0,,COLONIA,PEDREGAL DE SAN NICOLAS CUARTA SECCION,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1496,9,5544367123.0,MARIADI.RUIZ@GMAIL.COM,,Fijo,19.27659342,-99.24080362,2014-12
850125,09012621111000751000000000U8,FARMACIA Y CONSULTORIO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PANABA,CALLE,HOMUN,CALLE,TEKAL,CALLE,SUDZAL,0.0,SN,,,5.0,MZ 66 L 5B,COLONIA,PEDREGAL DE SAN NICOLAS,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,619,15,5539379658.0,,,Fijo,19.28346287,-99.23201801,2010-07
10553238,09012621111005101000000000S1,FARMACIA Y OPTICA FEBRIZ,ISAAC ROBERTO MEJIA SC,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,TETIZ,CALLE,TEKAL,CALLE,HOMUN,CALLE,SOTUTA,288.0,,,,2.0,,COLONIA,PEDREGAL DE SAN NICOLAS 3ERA SECCION,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,619,17,,,,Fijo,19.28364841,-99.23274877,2024-11
10718082,09012621111005251000000000U4,FARMACIAS MEXICANAS,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MARIANO ABASOLO,PRIVADA,JOYA,CALLE,MARIANO ABASOLO,PRIVADA,JOYA,278.0,,,,,,COLONIA,VALLE ESCONDIDO,,,,14600.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2121,4,,,,Fijo,19.27449436,-99.1448983,2024-11
917698,09012621111002341000000000U6,FUNDACIÓN BEST AC,FUNDACION BEST AC,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CARRETERA,FEDERAL MEXICO-CUERNAVACA,CALLE,LAUREL,CALLE,5 DE MAYO,CALLE,DILIGENCIAS,5632.0,,,,0.0,,PUEBLO,SAN PEDRO MARTIR,,,,14650.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1176,20,,,,Fijo,19.26698723,-99.17071986,2014-12
935432,09012621111004281000000000U2,GRUPO MEDICO DEL SUR,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,ANDADOR,15,ANDADOR,NINGUNO,AVENIDA,LA GARITA,ANDADOR,13,19.0,,,,,,UNIDAD HABITACIONAL,U H NARCISO MENDOZA VILLA COAPA,,,,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,765,2,5572984645.0,,,Fijo,19.28881822,-99.12303072,2014-12
8602517,09012621111004481000000000U8,GRUPO MEDICO INFANTIL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BEKAL,CALLE,OPICHEN,CALLE,POPOLNA,CALLE,TEKIT,1011.0,,EL MIRADOR,PLANTA BAJA,0.0,,COLONIA,LOMAS DE PADIERNA,MERCADO PUBLICO,EL MIRADOR,3,14240.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,322,6,,,,Fijo,19.29571968,-99.2259939,2019-11
9775112,09012621115000214000000000U8,GRUPO MEDICO SANEMOS,MEDIRECT SA DE CV,621115,Clínicas de consultorios médicos del sector privado,51 a 100 personas,CALZADA,CALZADA DE TLALPAN,CALLE,IGNACIO ALLENDE,CALLE,MIGUEL HIDALGO,CALLE,CATIPOATO,4620.0,,,,,,BARRIO,DEL NIÑO JESUS,,,,14000.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,962,7,,INFO@SANEMOS.MX,WWW.SANEMOS.MX,Fijo,19.28851802,-99.16274123,2024-11
9608463,09012621115000252000000000U8,HMC,,621115,Clínicas de consultorios médicos del sector privado,6 a 10 personas,CALLE,CACALCHEN,CALLE,TEKIT,CALLE,BEKAL,CALLE,OPICHEN,96.0,MZ 14 LT 15,,,,,COLONIA,LOMAS DE PADIERNA,,,,14240.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,322,7,,,,Fijo,19.29718421,-99.22664154,2024-11
6323050,09012622111000097000003503S5,HOSPITAL ANGELES ACOXPA,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALZADA,ACOXPA,CALZADA,ACOXPA,CALLE,EJIDO,CALLE,FEDERACIÓN MEXICANA DE FUTBOL ASOCIACIÓN,430.0,,EDIFICIO SIN NOMBRE,SOTANO 1,,,COLONIA,EX HACIENDA COAPA,,,,14340.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,214,3,,FISCALGASS@SALUDANGELES.MX,WWW.HOSPITALANGELES.COM,Fijo,19.29992425,-99.13480089,2012-06
913475,09012622311000192011000000U0,HOSPITAL EL ANGEL,UNIDAD MEDICA SALVATORES PINEDA SC,622111,Hospitales generales del sector privado,6 a 10 personas,CALLE,CANCUN,CALLE,HALACHO,CALLE,TENOSIQUE,CALLE,CONTOY,273.0,,,,0.0,,COLONIA,HEROES DE PADIERNA,,,,14240.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,642,11,,HOSPITALELANGEL@HOTMAIL.COM,,Fijo,19.28761373,-99.22026801,2014-12
913812,09012622112000197000000000U1,HOSPITAL GENERAL AJUSCO MEDIO DOCTORA OBDULIA RODRIGUEZ RODRIGUEZ,SECRETARIA DE SALUD DEL GOBIERNO DEL DISTRITO FEDERAL ,622112,Hospitales generales del sector público,251 y más personas,CALLE,ENCINOS,CALLE,PIÑANONA,CALLE,HORTENSIAS,CALLE,ENCINOS,41.0,,,,0.0,,COLONIA,MIGUEL HIDALGO 4TA SECCION,,,,14250.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1462,2,5554467966.0,,,Fijo,19.27181365,-99.20749497,2014-12
859391,09012622112000167000000000U4,HOSPITAL GENERAL DR MANUEL GEA GONZALEZ,SECRETARIA DE SALUD ,622112,Hospitales generales del sector público,251 y más personas,CALZADA,CALZADA DE TLALPAN,CALZADA,CALZADA DE TLALPAN,AVENIDA,SAN FERNANDO,CALLE,CASINO CASAHONDA,0.0,SN,,,,,COLONIA,BELISARIO DOMINGUEZ SECCION XVI,,,,14080.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,426,7,,RICARDO.SORIANO@SALUD.GOB.MX,,Fijo,19.29072834,-99.16135063,2010-07
1056634,09012622112000021000000000U3,HOSPITAL GENERAL TOPILEJO,MARTHA PATRICIA MANCILLA VILLEDA ,622112,Hospitales generales del sector público,251 y más personas,CALLE,NINGUNO,PRIVADA,INDEPENDENCIA,CALLE,MOCTEZUMA,CALLE,SANTA CRUZ,0.0,SN,,,0.0,SN,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500.0,9,Ciudad de México,12,Tlalpan,27,San Miguel Topilejo                                                                                           ,2032,26,,,,Fijo,19.19897679,-99.14151977,2010-07
1009976,09012622112000116000000000U1,HOSPITAL GENERAL TORRE MEDICA TEPEPAN,HOSPITAL GENERAL TORRE MEDICA TEPEPAN ,622112,Hospitales generales del sector público,101 a 250 personas,CALLE,JOYA,PRIVADA,NINGUNO,CALLE,MARIANO ABASOLO,CALLE,MARIANO ABASOLO,0.0,SN,,,,,COLONIA,VALLE ESCONDIDO,,,,14600.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1068,2,,TORREMEDICATEPEPAN@YAHOO.COM.MX,,Fijo,19.27645406,-99.14413242,2010-07
859390,09012622112000177000000000U3,INSTITUTO NACIONAL DE CANCEROLOGIA,SECRETARIA DE SALUD ,622112,Hospitales generales del sector público,251 y más personas,AVENIDA,SAN FERNANDO,CALZADA,CALZADA DE TLALPAN,CALLE,CASINO CASAHONDA,AVENIDA,SAN FERNANDO,22.0,,,,,,COLONIA,BELISARIO DOMINGUEZ SECCION XVI,,,,14080.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,426,7,,,WWW.INCAN.SALUD.GOB.MX,Fijo,19.28907889,-99.16057363,2010-07
859319,09012622112000127000000000U8,INSTITUTO NACIONAL DE CARDIOLOGIA,SECRETARIA DE SALUD MEXICO ,622112,Hospitales generales del sector público,251 y más personas,CALLE,JUAN BADIANO,CALLE,VASCO DE QUIROGA,CONTINUACION,BOULEVARD ADOLFO RUIZ CORTINES,CONTINUACION,BOULEVARD ADOLFO RUIZ CORTINES,1.0,,,,,,COLONIA,SECC 16,,,,14080.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,426,25,5555730436.0,DIRECCION.GENERAL@CARDIOLOGIA.ORG.MX,WWW.CARDIOLOGIA.ORG.MX,Fijo,19.29127562,-99.1535632,2010-07
859392,09012622112000187000000000U2,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSIO VILLEGAS,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSIO VILLEGAS ,622112,Hospitales generales del sector público,251 y más personas,CALZADA,CALZADA DE TLALPAN,CALZADA,CALZADA DE TLALPAN,AVENIDA,SAN FERNANDO,CALLE,CASINO CASAHONDA,0.0,SN,,,,,COLONIA,BELISARIO DOMINGUEZ SECCION XVI,,,,14080.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,426,7,,CONTACTO@INER.GOB.MX,,Fijo,19.29197532,-99.15957123,2010-07
856513,09012621114000017010000000U8,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELAZCO SUAREZ,SECRETARÍA DE SALUD ,622112,Hospitales generales del sector público,0 a 5 personas,AVENIDA,INSURGENTES SUR,CALLE,TRABAJO,CALLE,LA FAMA,OTRO(ESPECIFIQUE),ES UNA MANZANA ATIPICA,3843.0,,,,0.0,,COLONIA,FAMA,,,,14269.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,680,2,,,,Fijo,19.29132872,-99.1748897,2010-07
859360,09012622112000147000000000U6,INSTITUTO NACIONAL DE NUTRICION SALVADOR ZUBIRAN,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN ,622112,Hospitales generales del sector público,251 y más personas,CALLE,VASCO DE QUIROGA,CALLE,M. DE LA CRUZ,AVENIDA,SAN FERNANDO,CALZADA,VIADUCTO TLALPAN,15.0,,,,0.0,,COLONIA,BELISARIO DOMINGUEZ,,,,14080.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,426,17,,,,Fijo,19.28852616,-99.15676222,2010-07
859631,09012622112000137010000000U7,INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,SECRETARIA DE SALUD ,621116,Clínicas de consultorios médicos del sector público,251 y más personas,CALZADA,MEXICO XOCHIMILCO,CALLE,FORESTAL,CONTINUACION,BOULEVARD ADOLFO RUIZ CORTINES,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,289.0,,,,,,COLONIA,ARENAL GUADALUPE,,,,14389.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,695,1,,,WWW.INR.GOB.MX,Fijo,19.29018768,-99.1487079,2010-07
11693607,09012621115000201000000000U5,JACOBO RAMIREZ RAMIREZ,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,AVENIDA,DIVISION DEL NORTE,CALLE,JOSE J. LUGO,CALZADA,CALZADA DEL HUESO,CALLE,DOCTOR ATL,4.0,,MEDI HEALTH,PISO 1,9.0,,COLONIA,BELISARIO DOMIGUEZ,"HOSPITAL, CENTRO MEDICO O CLINICA",MEDI HEALTH,9,14310.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,197,10,5556773302.0,,,Fijo,19.3070483,-99.1325118,2024-11
10218105,09012621111005291000000000U0,JOSE LUIS SOSA ROMERO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CAMINO A LA CANTERA,CALLE,CANTERA,CALLE,MANZANA O EDIFICACION CONTIGUA,PRIVADA,SERPENTINA VERDE,11.0,,PLAZA CANTERA,PLANTA BAJA,,,COLONIA,FUENTES BROTANTES,CENTRO Y PLAZA COMERCIAL,PLAZA CANTERA,4,14410.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1072,20,5534004311.0,,,Fijo,19.28042905,-99.18415977,2024-11
7718975,09012621115000101000000000U7,MEDI HEALTH,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,AVENIDA,DIVISION DEL NORTE,CALLE,JOSE J. LUGO,CALZADA,CALZADA DEL HUESO,CALLE,DOCTOR ATL,4.0,,,,,,COLONIA,BELISARIO DOMIGUEZ,,,,14310.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,197,10,,MEDIHEALTH.COAPA@GMAIL.COM,,Fijo,19.30705695,-99.13251369,2019-11
862226,09012621111003571001000000U7,MEDICA CID,,621111,Consultorios de medicina general del sector privado,6 a 10 personas,CALZADA,CALZADA DEL HUESO,CALLE,INGENIO SAN GABRIEL,CALLE,INGENIO ZACATEPEC,CALLE,INGENIO CALIPAN,819.0,,,,0.0,,COLONIA,GRANJAS COAPA,,,,14308.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,267,7,,,,Fijo,19.30132988,-99.11714782,2010-07
9323856,09012621115000194000037965S2,MEDICA SANTA CARMEN MEDICA SUR,MEDICA SANTA CARMEN SAPI DE CV,621115,Clínicas de consultorios médicos del sector privado,31 a 50 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTÉMOC,PRIVADA,VICENTE GUERRERO,150.0,,TORRE III,PLANTA BAJA,,,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,SDELGADILLO@SANTACARMEN.MX,WWW.MEDICASANTACARMEN.COM,Fijo,19.29616029,-99.16120934,2020-11
6258062,09012622111000077000000000U7,MEDICA SUR,MEDICA SUR,622111,Hospitales generales del sector privado,251 y más personas,CALLE,PUENTE DE PIEDRA,CALLE,XONTEPEC,CALLE,CUAUHTÉMOC,CALLE,MOCTEZUMA,150.0,,,,0.0,SN,COLONIA,TORIELLO GUERRA,"HOSPITAL, CENTRO MEDICO O CLINICA",MEDICA SUR  ,SN,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,JCPINEDAS@MEDICASUR.ORG.MX,WWW.MEDICASUR.COM.MX,Fijo,19.29594914,-99.16161848,2010-07
856554,09012622311000143000000000U3,MEDICA TORRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,INSURGENTES SUR,CALLE,TENANCALCO,CALLE,CORREGIDORA,CALLE,BELISARIO DOMINGUEZ,3685.0,,,,,,BARRIO,CUEVITAS DE CARAMAGUEY,,,,14267.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,360,13,,MEDICATORRE@HOTMAIL.COM,,Fijo,19.29445563,-99.18239861,2010-07
935488,09012621111004131000000000U9,MEDICAL DIAGNOSIS,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,AVENIDA ALTILLO,ANDADOR,NINGUNO,CALZADA,ACOXPA,ANDADOR,5,29.0,,,,,,CONJUNTO HABITACIONAL,NARCISO MENDOZA,,,,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,572,8,,DRGALLEGOSC@YAHOO.COM.MX,,Fijo,19.29305041,-99.12883188,2014-12
1009708,09012621111001001000000000U7,MEDICINA GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,TOTONACAS,CALLE,NAVAJOS,CALLE,YAQUIS,CALLE,CHONTALES,38.0,,,,,,COLONIA,TLALCOLIGIA,,,,14430.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1104,11,,,,Fijo,19.27676049,-99.17141296,2010-07
6258223,09012621113001835010000000U4,MEDICINA INTEGRAL ESPECIALIZADA,MEDICINA INTEGRAL ESPECIALIZADA SC,622111,Hospitales generales del sector privado,101 a 250 personas,CALZADA,ARENAL,CALLE,AVENIDA EMILIANO ZAPATA,CERRADA,XOCHIMALTZIN,OTRO(ESPECIFIQUE),EMILIANO ZAPATA,557.0,,,,,,COLONIA,ARENAL TEPEPAN,,,,14610.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,977,1,,CPLASCENCIA@MIE.COM.MX,,Fijo,19.28273512,-99.14633396,2010-07
912223,09012621111003041000000000U1,MEDICINA INTERNA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,TORRE 1,TORRE II DE MEDICA SUR,PISO 7,702.0,,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,,,Fijo,19.29617416,-99.16118248,2014-12
10107055,09012621111005281000000000U1,MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALZADA,GUADALUPE,OTRO(ESPECIFIQUE),NINGUNO,CALLE,HACIENDA DE METEPEC,CALLE,HACIENDA EL MOLINO DE FLORES,87.0,,CEM SUR ESPECIALIDADES GUADALUPE,PISO 1,,,COLONIA,PRADO COAPA 2A SECC,"HOSPITAL, CENTRO MEDICO O CLINICA",CEM SUR ESPECIALIDADES GUADALUPE,9,14357.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,229,16,5554041960.0,,,Fijo,19.29968671,-99.13471232,2024-11
935418,09012621111002511000000000U4,MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,AVENIDA PROLONGACION CANAL DE MIRAMONTES,CALLE,SAN PABLO,CALLE,COLEGIO DE SAN ILDELFONSO,CALLE,SAN CAMILO,0.0,SN,,,,,COLONIA,EX HACIENDA SAN JUAN DE DIOS,,,,14387.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,708,22,5511446267.0,FARMA_DELCARMEN@HOTMAIL.COM,,Fijo,19.28575742,-99.13255436,2014-12
6315213,09012621113001845020004011M3,MEXFAM OFICINAS ADMINISTRATIVAS,FUNDACION MEXICANA PARA LA PLANEACION FAMILIAR AC,621115,Clínicas de consultorios médicos del sector privado,51 a 100 personas,CALLE,BENITO JUÁREZ,CALLE,XOCOTLA,CALLE,XIMILPA,CALLE,CONGRESO,208.0,,,,,,COLONIA,TLALPAN CENTRO,,,,14000.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,943,2,,ARAMIREZ@MEXFAM.ORG.MX,WWW.MEFAM.ORG.MX,Fijo,19.28563602,-99.16986925,2010-07
