id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,sector,tipo_establecimiento,distancia_vecino_mas_cercano_m,es_aislado
7904442,09007621111008171000000000U1,DISPENSARIO MEDICO DIVINA PROVIDENCIA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,3 GUADALUPE MAGAÑA,PERIFERICO,CANAL DE SAN JUAN,CALLE,2 JESUS RODRIGUEZ,CALLE,3 ANGEL RICO,0.0,SN,,,,,UNIDAD HABITACIONAL,VICENTE GUERRERO,,,,9200.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1034,34,,,,Fijo,19.35579237,-99.06003031,2019-11,Privado,Consultorio general privado,85.58573230734869,False
836809,09007621111004962000000000U7,DISPENSARIO MEDICO PARROQUIAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,19,CALLE,10,CALLE,5,CALLE,18,2.0,,,,,CALLE 19,COLONIA,JOSE LOPEZ PORTILLO,,,,9920.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2070,2,,,,Fijo,19.30744797,-99.08168615,2010-07,Privado,Consultorio general privado,75.58384217687075,False
828380,09007621111000651000000000U0,DISPENSARIO MEDICO SAN JUJDAS TADEO,DISPENSARIO MEDICO SAN JUDAS TADEO AR,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BUGAMBILIAS,CALLE,SAUCES,CALLE,ENCINOS,CALLE,JACARANDAS,0.0,SN,,,,,COLONIA,TENORIOS,,,,9680.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3276,42,5512729024.0,,,Fijo,19.33086079,-99.02265062,2010-07,Privado,Consultorio general privado,356.9376152136248,False
800622,09007621111001901000000000U8,DOCTOR MANUEL GONZALO GARCES PANCARDO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,GENARO ESTRADA,AVENIDA,HIDALGO,CALLE,LICENCIADO GILBERTO VALENZUELA,CALLE,LICENCIADO ISIDRO FABELA,11.0,,,,0.0,,COLONIA,JACARANDAS,,,,9280.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1301,3,,PUCHUS16@HOTMAIL.COM,,Fijo,19.34338787,-99.04957152,2010-07,Privado,Consultorio general privado,148.3733351446585,False
8613174,09007622111000302000000000U9,ECOFEM,,622111,Hospitales generales del sector privado,6 a 10 personas,CALLE,FLOR CAMPOMO,CALLE,ROSA,CALLE,VIRIDIANA,CALLE,VERANO,10.0,,,,,,COLONIA,2 AMPLIACION SANTIAGO ACAHUALTEPEC,,,,9609.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2600,3,,COLSULTORIOAIEDER@HOTMAIL.COM,,Fijo,19.34888264,-99.01569424,2019-11,Privado,Hospital general privado,132.4089322573169,False
7727734,09007621113001971000000000U7,ECOFEM,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,CALZADA,GENERAL IGNACIO ZARAGOZA,CALLE,FRANCISCO C. MORALES,CALLE,ENNA,CALLE,ENNA,79.0,,,,0.0,,COLONIA,AMPLIACION SANTA MARTHA,,,,9510.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,318,21,5567147501.0,CONSULTORIOECOFEM@HOTMAIL.COM,,Fijo,19.37947963,-99.02423213,2019-11,Privado,Clínica privada,436.5140779533356,True
11119507,09007621111009421000000000U9,EL ARBOL DE LA VIDA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,NINGUNO,CALLE,SABADEL,CALLE,NINGUNO,CALLE,BELLAVISTA,22.0,,,,,,COLONIA,BELLAVISTA,,,,9868.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4166,5,5545898398.0,,,Fijo,19.33028578,-99.07315268,2024-11,Privado,Consultorio general privado,371.72563114230894,True
7832159,09007621111008882000000000U3,EL SHADAI CLINICA MEDICA INTEGRAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,560.0,,FRENTE AZUL,PISO 1,17.0,,ZONA FEDERAL,CENTRAL DE ABASTOS,,,,9040.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2475,22,,INFORMES.CLINICA@YAHOO.COM,,Fijo,19.37226094,-99.09570033,2019-11,Privado,Consultorio general privado,150.62590579826596,False
10861537,09007621111009541000000000U4,EMINOUA CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,LUIS GONZALEZ OBREGON,CALLE,RICARDO FLORES MAGON,AVENIDA,GUELATAO,CALLE,CEPATLI,1.0,LT6A MZ3,,,,,COLONIA,SANTA MARIA AZTAHUACAN,,,,9570.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1087,20,,,,Fijo,19.36434423,-99.03983457,2024-11,Privado,Consultorio general privado,297.82418430486797,False
8192792,09007621111007971000000000U5,ESPECIALIDADES MEDICAS SAN MIGUEL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,ALVARO OBREGON,CALLE,FELIPE ANGELES,CALLE,LAUREL,CALLE,MATUTINA,2.0,65,,,,,COLONIA,SAN MIGUEL TEOTONGO SECCION LA CRUZ,,,,9630.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2973,8,5570299366.0,,,Fijo,19.34113175,-98.9900523,2019-11,Privado,Consultorio general privado,172.90570095743013,False
833853,09007621111005711000000000U7,FARMACIA ADRIANCITO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,FLOR DEL EJIDO,CALLE,FLOR DE MAYO,CALLE,FLOR DE AZUCENA,AVENIDA,2,0.0,SN,,,,,COLONIA,LOMAS DE SAN LORENZO,,,,9780.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,337A,3,,,,Fijo,19.32075911,-99.06383995,2010-07,Privado,Consultorio general privado,309.36337315874397,False
10911366,09007621111009611000000000U5,FARMACIA CENTRAL MEDICA CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,MEXICO,CALLE,EUCALIPTOS,CALLE,HENEQUEN,CALLE,MAGUEY,31.0,MZ 215,,,,,COLONIA,IXTLAHUACAN,,,,9096.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2795,8,5545433958.0,,,Fijo,19.34585279,-98.99980955,2024-11,Privado,Consultorio general privado,5.107308990830444,False
821874,09007621111007021000000000U9,FARMACIA CENTRAL MEDICA DE LA SALUD,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,MEXICO,CALLE,EUCALIPTOS,CALLE,HENEQUEN,AVENIDA,MEXICO,0.0,SN,,,0.0,,COLONIA,IXTLAHUACAN,,,,9096.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2795,8,5522310623.0,RIGO_CMS@HOTMAIL.COM,,Fijo,19.34584249,-98.99976211,2010-07,Privado,Consultorio general privado,5.107308990830444,False
9152538,09007621111009141000000000S3,FARMACIA DE GENERICOS INTERCAMBIABLES,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,SUR 1,CALLE,MIGUEL LERDO DE TEJADA,CALLE,ISABEL DE PORTUGAL,AVENIDA,EMILIANO ZAPATA,0.0,SN,,,,,COLONIA,BARRIO SAN ANTONIO,,,,9900.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2117,19,,,,Fijo,19.30935121,-99.07080246,2019-11,Privado,Consultorio general privado,87.86299310060326,False
11337547,09007621111010261000000000U6,FARMACIA DE GENERICOS RIGA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,SABADEL,CERRADA,NINGUNO,CALLE,BARCELONA,CALLE,BILBAO,51.0,,,,,,COLONIA,SAN JUAN XALPAN,,,,9850.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,522A,4,5526541542.0,,,Fijo,19.33146353,-99.08445767,2024-11,Privado,Consultorio general privado,319.91467723776236,False
9348263,09007621111009301000000000U3,FARMACIA DEL CARMEN,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CINE MEXICANO,CALLE,TECNICO Y MANUALES,CALLE,PONTO,CALLE,CINEMATOGRAFISTAS,138.0,,,,0.0,,FRACCIONAMIENTO,LOMAS ESTRELLA 2DA SECCION,,,,9890.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4433,31,,,,Fijo,19.31730103,-99.08981837,2021-05,Privado,Consultorio general privado,180.3639287792574,False
11815196,09007621111010521000000000U3,FARMACIA EDITH,EDITH MARTINEZ MORALES ,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,6,CALLE,RICARDO FLORES MAGON,CALLE,CALLE DE LA ROSA,CALLE,5,,SN,,,,,COLONIA,BUENAVISTA,,,,9700.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4857,20,,,,Fijo,19.32379058,-99.02522429,2025-04,Privado,Consultorio general privado,382.42262720964294,True
7338223,09007621111008981000000000U3,FARMACIA MICROLAB,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,EMILIO CARRANZA,EJE VIAL,1 ORIENTE (ANDRES MOLINA ENRIQUEZ),CALLE,XOCHITITLA,CALLE,SAN ANDRES TETEPILCO,315.0,B,,,96.0,D,COLONIA,SAN ANDRES TETEPILCO,,,,9440.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,498,19,5529158169.0,CONTACTO@MICROLAB.COM.MX,WWW.MICROLAB.COM,Fijo,19.37129854,-99.13048425,2019-11,Privado,Consultorio general privado,428.64286072899546,True
8947656,09007722514010551000000000U3,FARMACIA OLLIN,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,VICENTE GUERRERO,CALLE,GENERAL NICOLAS BRAVO,CALLE,FRAY JUAN ALMANZA,CALLE,BENITO JUAREZ,7.0,,,,0.0,,COLONIA,TEPALCATES,,,,9210.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,36,57,,,,Fijo,19.38837807,-99.05313789,2019-11,Privado,Consultorio general privado,92.25932530151967,False
832484,09007621111006241000000000U4,FARMACIA PATENTE Y GENERICOS,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,JOSE LOPEZ PORTILLO,CALLE,LAZARO CARDENAS,CALLE,JESUS GARIBAY,CALLE,HUMBERTO SERRANO,57.0,,,,57.0,,COLONIA,PRESIDENTES DE MEXICO,,,,9740.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4058,13,,,,Fijo,19.33117544,-99.05830915,2010-07,Privado,Consultorio general privado,142.93997307049423,False
7793282,09007464111019631000000000U1,FARMACIA REYNA AZUL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,TLAHUAC,CALLE,MORELOS,CALLE,MORELOS,CALLE,MORELOS,321.0,,,,0.0,,PUEBLO,LOS REYES CULHUACAN,,,,9840.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1369,9,5540493433.0,,,Fijo,19.34663612,-99.10745893,2019-11,Privado,Consultorio general privado,121.21597799224654,False
10049521,09007621111010271000000000U5,FARMACIA RIGA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,EMILIANO ZAPATA,CALLE,EMILIANO ZAPATA,PRIVADA,CALLE EMILIANO ZAPATA 17,CALLE,EMILIANO ZAPATA,17.0,,,,,,COLONIA,DOCE DE DICIEMBRE,,,,9870.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1867,11,,,,Fijo,19.32752735,-99.09987279,2024-11,Privado,Consultorio general privado,206.83613645732387,False
10145984,09007621111009711000088148S3,FARMACIA SIMILARES GENERICOS Y CONSULTORIO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,JOSELITO HUERTA,CALLE,CURRO RIVERA,CALLE,ELOY CAVAZOS,CALLE,LOPEZ PORTILLO,13.0,17,,,,,COLONIA,SAN MIGUEL TEOTONGO,,,,9630.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2954,16,,,,Fijo,19.34188333,-98.98783012,2024-11,Privado,Consultorio general privado,72.15555742251586,False
11627209,09007621111009941000000000U6,FARMACIA Y CONSULTORIO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,CIRCUNVALACION,CALLE,ANILLO DE CIRCUNVALACION,CALLE,PRIMERO DE MAYO,CALLE,PROFESOR OTILIO MONTAÑO,10.0,,,,0.0,,COLONIA,SANTA MARIA AZTAHUACAN,,,,9550.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1104,20,,,,Fijo,19.36029747,-99.0230415,2024-11,Privado,Consultorio general privado,359.73165662736204,True
10078033,09007621111010161000000000U8,FARMACIA Y CONSULTORIO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,ZAKANY,CALLE,NAVOJOA,CALLE,EL FUERTE,CALLE,JUSTINA,36.0,,,,36.0,,COLONIA,SAN LORENZO XICOTENCATL,,,,9130.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,271,16,,,,Fijo,19.38224699,-99.02718373,2024-11,Privado,Consultorio general privado,217.15545815332305,False
9841023,09007621111009931000000000U7,FARMACIA Y CONSULTORIO CALIDA Y CONSULTA EL MEDICAMENTO PERFECTO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,INSURGENTES,CALLE,AGUSTIN MELGAR,CERRADA,PRIMERA INSURGENTES,CALLE,PRIMERA CERRADA AGUSTIN MELGAR,0.0,SN,,,,,COLONIA,LAS PEÑAS,,,,9750.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4043,24,,,,Fijo,19.33875684,-99.05035794,2024-11,Privado,Consultorio general privado,51.05400595197834,False
11814829,09007621111010421000000000U6,FARMACIA Y CONSULTORIO MEDICAMFRI,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CERRADA,Sinaloa,CALLE,Yuriria,CALLE,Abedul,CALLE,Tlatlaya,10.0,MZ 1,,,0.0,,COLONIA,2DA AMPL SANTIAGO,,,,9609.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2738,18,,,,Fijo,19.34675368,-99.00719811,2025-04,Privado,Consultorio general privado,255.47225560806797,False
834775,09007621111004111000000000U1,FARMACIA Y CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUERTO VALLARTA,CALLE,PLAYA ENCANTADA,CALLE,PLAYA CONDESA,CALLE,PUERTO MARQUES,0.0,SN,,,,,COLONIA,POLVORILLA,,,,9760.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4749,12,5526783884.0,,,Fijo,19.32024945,-99.04734254,2010-07,Privado,Consultorio general privado,30.913270854704212,False
729263,09007621111005991000000000U5,FARMACIA Y CONSULTORIO MEDICO ANGEL GUADALUPE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MANZANA O EDIFICACION CONTIGUA,ANDADOR,4 IGNACIO MEJIA,ANDADOR,2 IGNACIO MEJIA,ANDADOR,4 IGNACIO MEJIA,,SN,,,,,UNIDAD HABITACIONAL,EJERCITO DE ORTIENTE II,,,,9230.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,286,6,,,,Fijo,19.38245096,-99.03349866,2014-12,Privado,Consultorio general privado,347.7600503834108,False
9877489,09007621111010141000000000U0,FARMACIA Y CONSULTORIO MEDICO DOCTORA RUIZ,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,EJE VIAL,2 ORIENTE CALZADA DE LA VIGA,ANDADOR,NINGUNO,CALLE,FISICOS,CALLE,FISICOS,0.0,SN,,,,,COLONIA,EL SIFON,,,,9400.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,5287,30,,,,Fijo,19.37305258,-99.1222911,2024-11,Privado,Consultorio general privado,241.45917196952155,False
11469188,09007621111010171000000000U7,FARMACIA Y CONSULTORIO MEDICO SAN FERNANDO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,VILLA BUENA DE ALAVA,CALLE,VILLA FEDERAL,CALLE,VILLA FIGUEROA,CALLE,VILLA CORTA,2.0,MZ28,,,,,COLONIA,DESARROLLO URBANO QUETZALCOATL,,,,9700.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3295,21,,,,Fijo,19.32723704,-99.04523866,2024-11,Privado,Consultorio general privado,40.111469383132025,False
7737342,09007621111008661000000000U1,FARMACIA Y CONSULTORIO SALUD Y VIDA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BATALLA DE CALPULALPAN,CALLE,24 DE ABRIL DE 1860,CALLE,10 DE AGOSTO DE 1860,AVENIDA,CANAL DE TEZONTLE,2942.0,,,,0.0,,COLONIA,LEYES DE REFORMA 3RA SECCION,,,,9310.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4908,1,,,,Fijo,19.38242123,-99.06997773,2019-11,Privado,Consultorio general privado,243.10854115938358,False
801994,09007621111004711000000000U8,FARMACIA Y CONSULTORIO SIMILAR,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,FRANCISCO ARGANDAR,ANDADOR,TESMALACA,CALLE,RETORNO ECATEPEC,ANDADOR,ANDRES QUINTANA ROO,0.0,MZ10 LT7,,,0.0,,UNIDAD HABITACIONAL,ERMITA ZARAGOZA,,,,9180.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2494,5,,,,Fijo,19.36496316,-99.00264012,2010-07,Privado,Consultorio general privado,169.7110402689022,False
9498080,09007621111009761000000000U8,FARMACIA Y SERVICIO MEDICO BIENESTAR,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,GUACEPIL,CALLE,ACAHUATL,CERRADA,NINGUNO,CALLE,MUICLE,0.0,SN,MERCADO EL MOLINO,PLANTA BAJA,,48 Y 49,COLONIA,EL MOLINO,MERCADO PUBLICO,MERCADO EL MOLINO,49 Y 48,9960.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4382,43,,,,Fijo,19.29113703,-99.06685053,2024-11,Privado,Consultorio general privado,458.20876253470954,True
11427932,09007621111009911000000000S9,FARMACIA ZEUS,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MEDINACHELLI,AVENIDA,ESPAÑA,CALLE,LEBRIJA (REFORMA),CALLE,MIJAS,101.0,,,,,,COLONIA,CERRO DE LA ESTRELLA,,,,9860.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1890,6,,,,Fijo,19.32332562,-99.07798355,2024-11,Privado,Consultorio general privado,288.08073202013975,False
750772,09007621111006491000000000S5,FUNDACION BEST CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,5 DE MAYO,CERRADA,PALACIO,CALLE,PALACIO,CALLE,OCTAVO CALLEJON PALACIO,27.0,,,,0.0,,BARRIO,LA ASUNCION,,,,9000.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,746,1,5554224620.0,SEVILLA180510@GMAIL.COM,,Fijo,19.36142078,-99.09429775,2010-07,Privado,Consultorio general privado,2.203639312645097,False
9578414,09007621111009781000000000U6,GEA SERVICIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,5,CALLE,20,CALLE,18,CALLE,4,28.0,MANZANA 32,,,,,COLONIA,JOSE LOPEZ PORTILLO,,,,9920.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3488,20,5543713115.0,,,Fijo,19.30748474,-99.08240663,2024-11,Privado,Consultorio general privado,71.37857180738217,False
10429179,09007621111009371000000000U6,GESTIONES CALLI,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,DAMIANA,CALLE,VADA,AVENIDA,CANAL DE CHALCO (LEANDRO VALLE),CALLE,ACAHUATL,0.0,SN,,,,,MANZANA,RINCONADA DEL MOLINO,,,,9960.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,515A,3,5516219245.0,,,Semifijo,19.29031314,-99.0747869,2024-11,Privado,Consultorio general privado,535.2555333497442,True
10777332,09007621115000143000000000U9,GRUPO MEDICO GALICIA,,621115,Clínicas de consultorios médicos del sector privado,11 a 30 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0.0,SN,CALLE AZTECAS,PLANTA BAJA,560.0,MANZANA 22,ZONA FEDERAL,CENTRAL DE ABASTOS,,,,9040.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2475,22,,,,Fijo,19.37094265,-99.09537005,2024-11,Privado,Clínica privada,150.62590579826596,False
823223,09007622111000213001000000U8,GRUPO MEDICO SANTISIMA TRINIDAD,GRUPO MEDICO SANTISIMA TRINIDAD I I SA DE CV,622111,Hospitales generales del sector privado,6 a 10 personas,AVENIDA,SAN LORENZO,CALLE,BILBAO,CALLE,CATARROJA,CALLE,CANILES,1373.0,,,,0.0,,COLONIA,CERRO DE LA ESTRELLA,,,,9860.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1890,25,,CLINICA_SANTISIMATRINIDAD@HOTMAIL.COM,,Fijo,19.32656404,-99.07532207,2010-07,Privado,Hospital general privado,12.032039275490447,False
665123,09007622111000132001000000U0,HOSPITAL CENTRO MATERNO INFANTIL PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,GANADEROS,CALLE,SILOS,CERRADA,SUR 125-A,CALLE,ZAPATA,331.0,,,,0.0,,PUEBLO,LOS REYES CULHUACAN,,,,9840.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1369,16,,,,Fijo,19.34960461,-99.10969131,2010-07,Privado,Consultorio general privado,313.3323933048376,False
711725,09007622111000173001000000U4,HOSPITAL CHURUBUSCO,HOSPITAL CHURUBUSCO SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,SUR 101,CALLE,ATANASIO G. SARABIA,CALLE,JORGE ENCISO,EJE VIAL,2 ORIENTE (CALZADA DE LA VIGA),348.0,,,,,,COLONIA,HEROES DE CHURUBUSCO,,,,9090.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,939,21,,HOSPITALCHURUBUSCO@HOTMAIL.COM,WWW.HOSPITLCHURUBUSCO.COM,Fijo,19.36157037,-99.12133512,2010-07,Privado,Hospital general privado,58.016180574513605,False
835349,09007622112000105000000000U4,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MEXICO DR BELISARIO DOMINGUEZ,SECRETARIA DE SALUD GOBIERNO DE LA CIUDAD DE MEXICO ,622112,Hospitales generales del sector público,251 y más personas,AVENIDA,TLAHUAC,PRIVADA,NINGUNO,AVENIDA,ZACATLAN,CALLE,CEMPASUCHIL,4866.0,,,,,,COLONIA,LOS OLIVOS,,,,13210.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2121,1,,,SALUD.CDMX.GOB.MX,Fijo,19.30683251,-99.06585873,2010-07,Público,Hospital general público,248.8977226195896,False
826994,09007622111000203000000000U9,HOSPITAL ERMITA,,622111,Hospitales generales del sector privado,11 a 30 personas,EJE VIAL,8 SUR CALZADA ERMITA IZTAPALAPA,CALLE,SAN MIGUEL,CALLE,CERRADA CEDRO,CALLE,CEDRO,3416.0,,,,,,PUEBLO,SANTA MARIA AZTAHUACAN,,,,9500.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1710,22,5556912876.0,HHOSPITALERMITA@GMAIL.COM,,Fijo,19.34802265,-99.01893732,2010-07,Privado,Hospital general privado,298.07038355788177,False
793574,09007622112000197000000000U1,HOSPITAL GENERAL DE ZONA 47. VICENTE GUERRERO,INSTITUTO MEXICANO DEL SEGURO SOCIAL IMSS ,622112,Hospitales generales del sector público,251 y más personas,AVENIDA,MANZANA O EDIFICACION CONTIGUA,PERIFERICO,CANAL DE SAN JUAN,CALLE,COMBATE DE CELAYA,CALLE,COMBATE DE CELAYA,0.0,SN,,,,,COLONIA,UNIDAD VICENTE GUERRERO,,,,9200.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1049,15,,,WWW.IMSS.GOB.MX,Fijo,19.35767118,-99.05386713,2010-07,Público,Hospital general público,264.27487534258483,False
828296,09007622112000207000000000U8,HOSPITAL GENERAL IZTAPALAPA JUAN RAMON DE LA FUENTE,SECRETARIA DE SALUD DE LA CIUDAD DE MEXICO ,622112,Hospitales generales del sector público,251 y más personas,EJE VIAL,8 SUR CALZADA ERMITA IZTAPALAPA,CALLE,REFORMA A LA SALUD,CALLE,REFORMA AERONAUTICA,CALLE,REFORMA AERONAUTICA,3018.0,,,,,,COLONIA,REFORMA POLITICA,,,,9730.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4999,16,,HGIZTAPALAPA.SEA2019@GMAIL.COM,,Fijo,19.34431492,-99.0274321,2010-07,Público,Hospital general público,374.47109142156603,True
6430445,09007622112000177000000000U3,HOSPITAL GENERAL JOSE MARIA MORELOS Y PAVON,HOSPITAL GENERAL JOSE MARIA MORELOS Y PAVON ,622112,Hospitales generales del sector público,251 y más personas,AVENIDA,CONGRESO DE CHILPANCINGO SUR,PEATONAL,NINGUNO,CALLE,CHILPANCINGO NORTE,AVENIDA,CONGRESO DE CHILPANCINGO NORTE,0.0,SN,,,,,UNIDAD HABITACIONAL,ERMITA ZARAGOZA,,,,9180.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2494,24,5557321715.0,,,Fijo,19.36375954,-98.99507083,2010-07,Público,Hospital general público,38.09850307796178,False
818446,09007622111000062000000000U9,HOSPITAL JOSE MAGNOLIA,HOSPITAL JOSE MAGNOLIA SA,622111,Hospitales generales del sector privado,31 a 50 personas,CALLE,EDUARDO MAGOR MAGNOLIAS,CALLE,CAMINO VIEJO REAL A SAN FRANCISCO,AVENIDA,DEL ROSAL,CALLE,JUAN PEDRO MARTINEZ (MARGARITAS),0.0,SN,,,,,COLONIA,LOS ANGELES,,,,9830.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1424,10,,,,Fijo,19.34451467,-99.06929516,2010-07,Privado,Hospital general privado,84.04285479434725,False
829296,09007622111000102011000000U3,HOSPITAL NUESTRA SEÑORA DE GUADALUPE,,621115,Clínicas de consultorios médicos del sector privado,6 a 10 personas,CALLE,PROSPERO GARCIA,CALLE,CALLEJON PALMAS,CERRADA,PROSPERO GARCIA,CALLE,GRANADA,22.0,,,,,,COLONIA,SANTA MARIA TOMATLAN,,,,9870.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1867,23,,JINC570628@OUKLOCK.COM,,Fijo,19.32540349,-99.10180137,2010-07,Privado,Clínica privada,9.069813708226429,False
